     0.04000   0.04233
     0.08000   0.09141
     0.12000   0.12892
     0.16000   0.16500
     0.20000   0.19977
     0.24000   0.23329
     0.28000   0.26548
     0.32000   0.29623
     0.36000   0.32533
     0.40000   0.35260
     0.44000   0.37788
     0.48000   0.40105
     0.52000   0.42203
     0.56000   0.44080
     0.60000   0.45739
     0.64000   0.47185
     0.68000   0.48427
     0.72000   0.49477
     0.76000   0.50347
     0.80000   0.51049
     0.84000   0.51598
     0.88000   0.52005
     0.92000   0.52286
     0.96000   0.52451
     1.00000   0.52513
     1.04000   0.52482
     1.08000   0.52370
     1.12000   0.52184
     1.16000   0.51935
     1.20000   0.51629
     1.24000   0.51275
     1.28000   0.50878
     1.32000   0.50444
     1.36000   0.49979
     1.40000   0.49487
     1.44000   0.48973
     1.48000   0.48441
     1.52000   0.47893
     1.56000   0.47333
     1.60000   0.46764
     1.64000   0.46188
     1.68000   0.45607
     1.72000   0.45022
     1.76000   0.44436
     1.80000   0.43850
     1.84000   0.43266
     1.88000   0.42683
     1.92000   0.42104
     1.96000   0.41529
     2.00000   0.40958
     2.04000   0.40394
     2.08000   0.39835
     2.12000   0.39282
     2.16000   0.38736
     2.20000   0.38197
     2.24000   0.37666
     2.28000   0.37142
     2.32000   0.36626
     2.36000   0.36117
     2.40000   0.35616
     2.44000   0.35124
     2.48000   0.34639
     2.52000   0.34162
     2.56000   0.33693
     2.60000   0.33232
     2.64000   0.32779
     2.68000   0.32334
     2.72000   0.31896
     2.76000   0.31466
     2.80000   0.31044
     2.84000   0.30629
     2.88000   0.30221
     2.92000   0.29821
     2.96000   0.29428
     3.00000   0.29041
     3.04000   0.28662
     3.08000   0.28289
     3.12000   0.27923
     3.16000   0.27564
     3.20000   0.27211
     3.24000   0.26864
     3.28000   0.26523
     3.32000   0.26189
     3.36000   0.25860
     3.40000   0.25537
     3.44000   0.25220
     3.48000   0.24908
     3.52000   0.24602
     3.56000   0.24301
     3.60000   0.24006
     3.64000   0.23715
     3.68000   0.23429
     3.72000   0.23149
     3.76000   0.22873
     3.80000   0.22602
     3.84000   0.22335
     3.88000   0.22073
     3.92000   0.21815
     3.96000   0.21562
     4.00000   0.21313
     4.04000   0.21068
     4.08000   0.20827
     4.12000   0.20589
     4.16000   0.20356
     4.20000   0.20127
     4.24000   0.19901
     4.28000   0.19679
     4.32000   0.19460
     4.36000   0.19245
     4.40000   0.19033
     4.44000   0.18825
     4.48000   0.18620
     4.52000   0.18418
     4.56000   0.18219
     4.60000   0.18023
     4.64000   0.17830
     4.68000   0.17640
     4.72000   0.17453
     4.76000   0.17269
     4.80000   0.17088
     4.84000   0.16909
     4.88000   0.16733
     4.92000   0.16559
     4.96000   0.16388
     5.00000   0.16220
     5.04000   0.16054
     5.08000   0.15890
     5.12000   0.15729
     5.16000   0.15570
     5.20000   0.15413
     5.24000   0.15259
     5.28000   0.15106
     5.32000   0.14956
     5.36000   0.14808
     5.40000   0.14662
     5.44000   0.14518
     5.48000   0.14376
     5.52000   0.14235
     5.56000   0.14097
     5.60000   0.13961
     5.64000   0.13826
     5.68000   0.13693
     5.72000   0.13562
     5.76000   0.13433
     5.80000   0.13305
     5.84000   0.13179
     5.88000   0.13055
     5.92000   0.12932
     5.96000   0.12811
     6.00000   0.12691
     6.04000   0.12573
     6.08000   0.12456
     6.12000   0.12341
     6.16000   0.12228
     6.20000   0.12115
     6.24000   0.12005
     6.28000   0.11895
     6.32000   0.11787
     6.36000   0.11680
     6.40000   0.11574
     6.44000   0.11470
     6.48000   0.11367
     6.52000   0.11265
     6.56000   0.11165
     6.60000   0.11066
     6.64000   0.10967
     6.68000   0.10870
     6.72000   0.10774
     6.76000   0.10680
     6.80000   0.10586
     6.84000   0.10494
     6.88000   0.10402
     6.92000   0.10312
     6.96000   0.10222
     7.00000   0.10134
     7.04000   0.10046
     7.08000   0.09960
     7.12000   0.09875
     7.16000   0.09790
     7.20000   0.09707
     7.24000   0.09624
     7.28000   0.09542
     7.32000   0.09462
     7.36000   0.09382
     7.40000   0.09302
     7.44000   0.09223
     7.48000   0.09146
     7.52000   0.09069
     7.56000   0.08992
     7.60000   0.08917
     7.64000   0.08842
     7.68000   0.08775
     7.72000   0.08698
     7.76000   0.08628
     7.80000   0.08562
     7.84000   0.08484
     7.88000   0.08409
     7.92000   0.08349
     7.96000   0.08291
