     0.04000   0.02483
     0.08000   0.07442
     0.12000   0.11324
     0.16000   0.15115
     0.20000   0.18801
     0.24000   0.22369
     0.28000   0.25802
     0.32000   0.29083
     0.36000   0.32193
     0.40000   0.35117
     0.44000   0.37841
     0.48000   0.40358
     0.52000   0.42661
     0.56000   0.44751
     0.60000   0.46628
     0.64000   0.48298
     0.68000   0.49769
     0.72000   0.51050
     0.76000   0.52153
     0.80000   0.53088
     0.84000   0.53867
     0.88000   0.54503
     0.92000   0.55008
     0.96000   0.55393
     1.00000   0.55670
     1.04000   0.55848
     1.08000   0.55939
     1.12000   0.55950
     1.16000   0.55891
     1.20000   0.55770
     1.24000   0.55594
     1.28000   0.55369
     1.32000   0.55102
     1.36000   0.54797
     1.40000   0.54461
     1.44000   0.54096
     1.48000   0.53708
     1.52000   0.53300
     1.56000   0.52875
     1.60000   0.52435
     1.64000   0.51984
     1.68000   0.51524
     1.72000   0.51057
     1.76000   0.50584
     1.80000   0.50107
     1.84000   0.49628
     1.88000   0.49147
     1.92000   0.48667
     1.96000   0.48187
     2.00000   0.47710
     2.04000   0.47234
     2.08000   0.46762
     2.12000   0.46293
     2.16000   0.45829
     2.20000   0.45368
     2.24000   0.44913
     2.28000   0.44463
     2.32000   0.44019
     2.36000   0.43579
     2.40000   0.43146
     2.44000   0.42719
     2.48000   0.42298
     2.52000   0.41882
     2.56000   0.41473
     2.60000   0.41070
     2.64000   0.40674
     2.68000   0.40283
     2.72000   0.39899
     2.76000   0.39521
     2.80000   0.39149
     2.84000   0.38783
     2.88000   0.38423
     2.92000   0.38069
     2.96000   0.37721
     3.00000   0.37379
     3.04000   0.37042
     3.08000   0.36711
     3.12000   0.36386
     3.16000   0.36066
     3.20000   0.35752
     3.24000   0.35443
     3.28000   0.35139
     3.32000   0.34840
     3.36000   0.34547
     3.40000   0.34258
     3.44000   0.33975
     3.48000   0.33696
     3.52000   0.33422
     3.56000   0.33152
     3.60000   0.32887
     3.64000   0.32626
     3.68000   0.32370
     3.72000   0.32118
     3.76000   0.31870
     3.80000   0.31627
     3.84000   0.31387
     3.88000   0.31151
     3.92000   0.30920
     3.96000   0.30692
     4.00000   0.30467
     4.04000   0.30247
     4.08000   0.30030
     4.12000   0.29816
     4.16000   0.29606
     4.20000   0.29400
     4.24000   0.29196
     4.28000   0.28996
     4.32000   0.28799
     4.36000   0.28605
     4.40000   0.28415
     4.44000   0.28227
     4.48000   0.28042
     4.52000   0.27860
     4.56000   0.27681
     4.60000   0.27504
     4.64000   0.27331
     4.68000   0.27160
     4.72000   0.26992
     4.76000   0.26826
     4.80000   0.26663
     4.84000   0.26502
     4.88000   0.26343
     4.92000   0.26187
     4.96000   0.26034
     5.00000   0.25882
     5.04000   0.25733
     5.08000   0.25586
     5.12000   0.25442
     5.16000   0.25299
     5.20000   0.25159
     5.24000   0.25020
     5.28000   0.24884
     5.32000   0.24749
     5.36000   0.24617
     5.40000   0.24486
     5.44000   0.24357
     5.48000   0.24231
     5.52000   0.24106
     5.56000   0.23982
     5.60000   0.23861
     5.64000   0.23741
     5.68000   0.23623
     5.72000   0.23506
     5.76000   0.23392
     5.80000   0.23278
     5.84000   0.23167
     5.88000   0.23057
     5.92000   0.22948
     5.96000   0.22841
     6.00000   0.22736
     6.04000   0.22632
     6.08000   0.22529
     6.12000   0.22428
     6.16000   0.22328
     6.20000   0.22229
     6.24000   0.22132
     6.28000   0.22036
     6.32000   0.21942
     6.36000   0.21849
     6.40000   0.21757
     6.44000   0.21666
     6.48000   0.21576
     6.52000   0.21488
     6.56000   0.21401
     6.60000   0.21315
     6.64000   0.21230
     6.68000   0.21147
     6.72000   0.21064
     6.76000   0.20983
     6.80000   0.20902
     6.84000   0.20823
     6.88000   0.20745
     6.92000   0.20668
     6.96000   0.20591
     7.00000   0.20516
     7.04000   0.20442
     7.08000   0.20369
     7.12000   0.20297
     7.16000   0.20226
     7.20000   0.20155
     7.24000   0.20086
     7.28000   0.20018
     7.32000   0.19950
     7.36000   0.19884
     7.40000   0.19818
     7.44000   0.19753
     7.48000   0.19689
     7.52000   0.19626
     7.56000   0.19564
     7.60000   0.19502
     7.64000   0.19442
     7.68000   0.19382
     7.72000   0.19323
     7.76000   0.19264
     7.80000   0.19207
     7.84000   0.19150
     7.88000   0.19094
     7.92000   0.19039
     7.96000   0.18985
