     0.04000   0.02042
     0.08000   0.06992
     0.12000   0.10845
     0.16000   0.14590
     0.20000   0.18220
     0.24000   0.21721
     0.28000   0.25078
     0.32000   0.28271
     0.36000   0.31284
     0.40000   0.34099
     0.44000   0.36705
     0.48000   0.39093
     0.52000   0.41261
     0.56000   0.43209
     0.60000   0.44941
     0.64000   0.46465
     0.68000   0.47791
     0.72000   0.48929
     0.76000   0.49892
     0.80000   0.50693
     0.84000   0.51344
     0.88000   0.51859
     0.92000   0.52250
     0.96000   0.52529
     1.00000   0.52706
     1.04000   0.52793
     1.08000   0.52799
     1.12000   0.52734
     1.16000   0.52605
     1.20000   0.52420
     1.24000   0.52186
     1.28000   0.51909
     1.32000   0.51595
     1.36000   0.51249
     1.40000   0.50876
     1.44000   0.50478
     1.48000   0.50061
     1.52000   0.49628
     1.56000   0.49180
     1.60000   0.48721
     1.64000   0.48254
     1.68000   0.47780
     1.72000   0.47300
     1.76000   0.46817
     1.80000   0.46332
     1.84000   0.45846
     1.88000   0.45361
     1.92000   0.44876
     1.96000   0.44394
     2.00000   0.43914
     2.04000   0.43438
     2.08000   0.42966
     2.12000   0.42497
     2.16000   0.42034
     2.20000   0.41576
     2.24000   0.41123
     2.28000   0.40675
     2.32000   0.40234
     2.36000   0.39798
     2.40000   0.39368
     2.44000   0.38945
     2.48000   0.38528
     2.52000   0.38117
     2.56000   0.37712
     2.60000   0.37313
     2.64000   0.36921
     2.68000   0.36535
     2.72000   0.36155
     2.76000   0.35782
     2.80000   0.35414
     2.84000   0.35053
     2.88000   0.34698
     2.92000   0.34348
     2.96000   0.34005
     3.00000   0.33667
     3.04000   0.33334
     3.08000   0.33008
     3.12000   0.32687
     3.16000   0.32371
     3.20000   0.32061
     3.24000   0.31756
     3.28000   0.31456
     3.32000   0.31161
     3.36000   0.30871
     3.40000   0.30586
     3.44000   0.30305
     3.48000   0.30030
     3.52000   0.29759
     3.56000   0.29492
     3.60000   0.29230
     3.64000   0.28972
     3.68000   0.28719
     3.72000   0.28469
     3.76000   0.28224
     3.80000   0.27983
     3.84000   0.27745
     3.88000   0.27512
     3.92000   0.27282
     3.96000   0.27056
     4.00000   0.26833
     4.04000   0.26614
     4.08000   0.26398
     4.12000   0.26186
     4.16000   0.25977
     4.20000   0.25772
     4.24000   0.25569
     4.28000   0.25370
     4.32000   0.25174
     4.36000   0.24981
     4.40000   0.24790
     4.44000   0.24603
     4.48000   0.24418
     4.52000   0.24236
     4.56000   0.24057
     4.60000   0.23881
     4.64000   0.23707
     4.68000   0.23535
     4.72000   0.23367
     4.76000   0.23200
     4.80000   0.23036
     4.84000   0.22875
     4.88000   0.22715
     4.92000   0.22558
     4.96000   0.22403
     5.00000   0.22251
     5.04000   0.22100
     5.08000   0.21952
     5.12000   0.21805
     5.16000   0.21661
     5.20000   0.21519
     5.24000   0.21378
     5.28000   0.21240
     5.32000   0.21103
     5.36000   0.20968
     5.40000   0.20835
     5.44000   0.20704
     5.48000   0.20575
     5.52000   0.20447
     5.56000   0.20321
     5.60000   0.20196
     5.64000   0.20073
     5.68000   0.19952
     5.72000   0.19832
     5.76000   0.19714
     5.80000   0.19597
     5.84000   0.19482
     5.88000   0.19368
     5.92000   0.19256
     5.96000   0.19145
     6.00000   0.19036
     6.04000   0.18927
     6.08000   0.18821
     6.12000   0.18715
     6.16000   0.18610
     6.20000   0.18507
     6.24000   0.18406
     6.28000   0.18304
     6.32000   0.18205
     6.36000   0.18107
     6.40000   0.18012
     6.44000   0.17912
     6.48000   0.17819
     6.52000   0.17723
     6.56000   0.17637
     6.60000   0.17547
     6.64000   0.17440
     6.68000   0.17376
     6.72000   0.17164
     6.76000   0.17186
     6.80000   0.17035
     6.84000   0.17025
     6.88000   0.16892
     6.92000   0.16088
     6.96000   0.17733
     7.00000   0.37393
     7.04000   0.21754
     7.08000   0.17259
     7.12000   0.57234
     7.16000   1.48666
     7.20000   8.66065
     7.24000   4.53718
     7.28000   3.28420
     7.32000   2.46342
     7.36000   3.64447
     7.40000   2.75586
     7.44000   3.70534
     7.48000  15.20431
     7.52000  11.71337
     7.56000       NaN
     7.60000       NaN
     7.64000       NaN
     7.68000       NaN
     7.72000       NaN
     7.76000       NaN
     7.80000       NaN
     7.84000       NaN
     7.88000       NaN
     7.92000       NaN
     7.96000       NaN
